OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,ResellerName,CommissionPercentage
MEE-222528,PID-5782,Watch,Electronics,5,551.01,2046-12-18,CUST-8352,Taylor,customer773@example.com,+91-8940876797,"224 Street, City-94, State-27",2046-12-22,Delivered,Meesho,Reseller3,15.38
MEE-934543,PID-7338,Watch,Books,5,629.59,2046-12-19,CUST-6821,Jane,customer604@example.com,+91-7672059231,"181 Street, City-92, State-30",2046-12-23,Cancelled,Meesho,Reseller1,11.47
MEE-460267,PID-1201,Shoes,Books,5,727.32,2046-12-20,CUST-3206,Taylor,customer641@example.com,+91-9799419452,"66 Street, City-82, State-22",2046-12-24,Cancelled,Meesho,Reseller1,16.96
MEE-919580,PID-3351,Phone,Electronics,8,604.24,2046-12-21,CUST-5549,John,customer309@example.com,+91-8542660894,"387 Street, City-83, State-19",2046-12-25,Cancelled,Meesho,Reseller2,9.42
MEE-766287,PID-5417,Headphones,Accessories,2,148.83,2046-12-22,CUST-1610,John,customer884@example.com,+91-8988663099,"201 Street, City-81, State-28",2046-12-26,In Transit,Meesho,Reseller2,16.31
MEE-995406,PID-4099,Phone,Fashion,1,344.3,2046-12-23,CUST-1850,John,customer552@example.com,+91-9952333307,"486 Street, City-48, State-19",2046-12-27,Cancelled,Meesho,Reseller1,15.98
MEE-511733,PID-1215,Phone,Fashion,2,320.83,2046-12-24,CUST-6389,Taylor,customer14@example.com,+91-9744255377,"127 Street, City-83, State-15",2046-12-28,Delivered,Meesho,Reseller3,15.64
MEE-589905,PID-8850,Phone,Fashion,3,782.79,2046-12-25,CUST-5715,Sam,customer480@example.com,+91-9579991247,"310 Street, City-51, State-10",2046-12-29,In Transit,Meesho,Reseller2,8.0
MEE-440562,PID-8264,Phone,Fashion,10,610.81,2046-12-26,CUST-1305,Sam,customer323@example.com,+91-7555343481,"154 Street, City-26, State-5",2046-12-30,In Transit,Meesho,Reseller3,13.7
MEE-198165,PID-6489,Phone,Fashion,3,884.8,2046-12-27,CUST-7139,John,customer378@example.com,+91-9950219943,"147 Street, City-71, State-30",2046-12-31,Delivered,Meesho,Reseller1,9.56
MEE-870809,PID-4817,Watch,Fashion,2,586.06,2046-12-28,CUST-8136,Jane,customer800@example.com,+91-7686886769,"290 Street, City-7, State-16",2047-01-01,In Transit,Meesho,Reseller1,16.75
MEE-494681,PID-2186,Laptop,Books,8,625.88,2046-12-29,CUST-3071,Taylor,customer643@example.com,+91-8521115459,"362 Street, City-42, State-4",2047-01-02,Delivered,Meesho,Reseller3,16.46
MEE-637667,PID-6601,Laptop,Electronics,1,580.2,2046-12-30,CUST-4574,Chris,customer312@example.com,+91-9220157536,"439 Street, City-99, State-23",2047-01-03,Cancelled,Meesho,Reseller1,19.04
MEE-689347,PID-7773,Book,Electronics,5,789.86,2046-12-31,CUST-2507,Taylor,customer305@example.com,+91-9830414749,"284 Street, City-53, State-23",2047-01-04,Cancelled,Meesho,Reseller1,14.4
MEE-156763,PID-3749,Watch,Books,8,357.88,2047-01-01,CUST-5336,John,customer997@example.com,+91-7179935226,"414 Street, City-14, State-1",2047-01-05,Cancelled,Meesho,Reseller1,11.23
MEE-737276,PID-1969,Shoes,Accessories,8,173.97,2047-01-02,CUST-8329,Sam,customer529@example.com,+91-8683496266,"53 Street, City-37, State-28",2047-01-06,Delivered,Meesho,Reseller1,17.32
MEE-457954,PID-8556,Book,Fashion,8,308.52,2047-01-03,CUST-4300,Alex,customer45@example.com,+91-9702659464,"442 Street, City-20, State-13",2047-01-07,Cancelled,Meesho,Reseller2,9.11
MEE-916520,PID-6684,Headphones,Accessories,3,174.51,2047-01-04,CUST-1053,Taylor,customer947@example.com,+91-7629293696,"67 Street, City-39, State-14",2047-01-08,In Transit,Meesho,Reseller2,7.44
MEE-824229,PID-4813,Book,Books,3,627.92,2047-01-05,CUST-5439,Chris,customer544@example.com,+91-8782373189,"477 Street, City-6, State-13",2047-01-09,Delivered,Meesho,Reseller1,9.72
MEE-967285,PID-5108,Headphones,Books,3,596.18,2047-01-06,CUST-4077,Alex,customer931@example.com,+91-9709546720,"292 Street, City-33, State-13",2047-01-10,Cancelled,Meesho,Reseller3,6.35
MEE-710009,PID-2339,Watch,Books,6,287.27,2047-01-07,CUST-2995,Chris,customer726@example.com,+91-8674732312,"473 Street, City-58, State-19",2047-01-11,In Transit,Meesho,Reseller2,15.65
MEE-116340,PID-7188,Watch,Books,6,607.95,2047-01-08,CUST-1331,Sam,customer81@example.com,+91-8610988237,"317 Street, City-35, State-10",2047-01-12,In Transit,Meesho,Reseller3,17.68
MEE-977187,PID-9555,Headphones,Electronics,6,125.52,2047-01-09,CUST-3648,John,customer431@example.com,+91-7615337397,"4 Street, City-32, State-12",2047-01-13,Delivered,Meesho,Reseller1,6.63
MEE-809083,PID-8968,Laptop,Electronics,8,521.76,2047-01-10,CUST-4581,Alex,customer319@example.com,+91-8399736667,"425 Street, City-26, State-3",2047-01-14,In Transit,Meesho,Reseller3,12.18
MEE-988492,PID-9260,Headphones,Fashion,2,563.74,2047-01-11,CUST-1650,Alex,customer176@example.com,+91-9022991857,"415 Street, City-40, State-10",2047-01-15,In Transit,Meesho,Reseller2,9.87
MEE-485009,PID-6442,Shoes,Accessories,4,369.81,2047-01-12,CUST-1492,Taylor,customer208@example.com,+91-7694678238,"256 Street, City-61, State-5",2047-01-16,Cancelled,Meesho,Reseller1,7.25
MEE-278172,PID-9047,Watch,Electronics,1,622.63,2047-01-13,CUST-9514,John,customer413@example.com,+91-7312247354,"204 Street, City-54, State-26",2047-01-17,Delivered,Meesho,Reseller2,16.24
MEE-580830,PID-7949,Book,Accessories,1,197.58,2047-01-14,CUST-7799,Jane,customer355@example.com,+91-9527947435,"482 Street, City-64, State-19",2047-01-18,Cancelled,Meesho,Reseller3,7.82
MEE-883451,PID-6338,Phone,Accessories,6,623.39,2047-01-15,CUST-1972,Jane,customer63@example.com,+91-9979181800,"4 Street, City-28, State-28",2047-01-19,In Transit,Meesho,Reseller1,18.53
MEE-624609,PID-3990,Shoes,Fashion,5,405.57,2047-01-16,CUST-8669,John,customer238@example.com,+91-9118282325,"464 Street, City-90, State-4",2047-01-20,Delivered,Meesho,Reseller1,14.43
MEE-711353,PID-8705,Laptop,Fashion,4,686.44,2047-01-17,CUST-1949,Sam,customer301@example.com,+91-7643400879,"26 Street, City-79, State-9",2047-01-21,Cancelled,Meesho,Reseller1,18.51
MEE-572658,PID-7598,Watch,Accessories,10,990.94,2047-01-18,CUST-1500,Taylor,customer666@example.com,+91-9331939870,"56 Street, City-81, State-25",2047-01-22,Delivered,Meesho,Reseller2,9.02
MEE-932374,PID-9729,Shoes,Accessories,5,853.68,2047-01-19,CUST-3482,Alex,customer293@example.com,+91-9447613595,"407 Street, City-53, State-17",2047-01-23,Cancelled,Meesho,Reseller2,6.85
MEE-319626,PID-9480,Phone,Books,6,358.59,2047-01-20,CUST-3149,Chris,customer401@example.com,+91-7070408496,"282 Street, City-54, State-6",2047-01-24,In Transit,Meesho,Reseller1,12.21
MEE-357278,PID-7224,Headphones,Accessories,4,578.46,2047-01-21,CUST-8773,Sam,customer849@example.com,+91-7126315585,"413 Street, City-54, State-11",2047-01-25,Delivered,Meesho,Reseller3,5.86
MEE-355055,PID-3222,Book,Accessories,6,640.47,2047-01-22,CUST-9109,Alex,customer641@example.com,+91-8403145045,"39 Street, City-93, State-19",2047-01-26,Delivered,Meesho,Reseller1,11.63
MEE-744451,PID-4161,Laptop,Books,7,276.59,2047-01-23,CUST-4766,Alex,customer39@example.com,+91-7080349357,"12 Street, City-90, State-17",2047-01-27,Cancelled,Meesho,Reseller1,19.97
MEE-137130,PID-4182,Headphones,Fashion,3,419.43,2047-01-24,CUST-3917,Chris,customer260@example.com,+91-7663642718,"284 Street, City-18, State-1",2047-01-28,Delivered,Meesho,Reseller2,16.01
MEE-154514,PID-1858,Watch,Accessories,7,902.99,2047-01-25,CUST-6860,John,customer96@example.com,+91-9473436397,"340 Street, City-48, State-25",2047-01-29,In Transit,Meesho,Reseller1,11.33
MEE-285715,PID-6291,Phone,Accessories,10,680.33,2047-01-26,CUST-9881,John,customer672@example.com,+91-8098990564,"205 Street, City-54, State-16",2047-01-30,Cancelled,Meesho,Reseller1,9.78
MEE-782519,PID-1497,Watch,Fashion,5,421.5,2047-01-27,CUST-4759,John,customer357@example.com,+91-8642935236,"283 Street, City-99, State-30",2047-01-31,Delivered,Meesho,Reseller2,14.15
MEE-823421,PID-6713,Book,Accessories,8,958.02,2047-01-28,CUST-7965,Sam,customer845@example.com,+91-9698821859,"385 Street, City-52, State-15",2047-02-01,In Transit,Meesho,Reseller1,12.42
MEE-979524,PID-5216,Phone,Books,3,452.07,2047-01-29,CUST-2255,Alex,customer78@example.com,+91-8855957701,"380 Street, City-53, State-12",2047-02-02,Cancelled,Meesho,Reseller2,9.96
MEE-138693,PID-7766,Headphones,Electronics,3,855.69,2047-01-30,CUST-8420,John,customer90@example.com,+91-9370415035,"420 Street, City-35, State-12",2047-02-03,Cancelled,Meesho,Reseller1,7.26
MEE-899076,PID-4090,Book,Electronics,3,629.78,2047-01-31,CUST-5164,John,customer528@example.com,+91-8050970939,"432 Street, City-58, State-3",2047-02-04,Delivered,Meesho,Reseller3,7.34
MEE-236517,PID-5201,Laptop,Electronics,3,388.43,2047-02-01,CUST-6160,Chris,customer120@example.com,+91-7009299843,"329 Street, City-47, State-10",2047-02-05,Delivered,Meesho,Reseller1,15.61
MEE-306264,PID-9763,Laptop,Accessories,10,836.55,2047-02-02,CUST-1415,Chris,customer15@example.com,+91-8325036157,"111 Street, City-64, State-2",2047-02-06,Cancelled,Meesho,Reseller3,10.63
MEE-752135,PID-5166,Shoes,Accessories,6,213.07,2047-02-03,CUST-9170,Chris,customer671@example.com,+91-8597632209,"469 Street, City-46, State-7",2047-02-07,In Transit,Meesho,Reseller3,14.41
MEE-404027,PID-1259,Headphones,Electronics,9,194.18,2047-02-04,CUST-4073,John,customer838@example.com,+91-7235359549,"230 Street, City-37, State-4",2047-02-08,Cancelled,Meesho,Reseller3,5.87
MEE-118191,PID-8208,Watch,Books,3,601.05,2047-02-05,CUST-1945,Alex,customer892@example.com,+91-9922790367,"23 Street, City-60, State-3",2047-02-09,In Transit,Meesho,Reseller1,10.26
MEE-749232,PID-1228,Laptop,Electronics,1,863.96,2047-02-06,CUST-2148,Chris,customer127@example.com,+91-9715971989,"219 Street, City-47, State-10",2047-02-10,Delivered,Meesho,Reseller1,15.38
MEE-994587,PID-2491,Watch,Electronics,6,365.07,2047-02-07,CUST-8377,John,customer125@example.com,+91-7832996735,"21 Street, City-87, State-6",2047-02-11,In Transit,Meesho,Reseller2,8.48
MEE-677387,PID-8197,Phone,Accessories,10,654.03,2047-02-08,CUST-6930,John,customer471@example.com,+91-9329659313,"147 Street, City-82, State-17",2047-02-12,Cancelled,Meesho,Reseller2,13.72
MEE-882703,PID-3539,Shoes,Books,10,249.45,2047-02-09,CUST-6084,Sam,customer704@example.com,+91-9096761206,"162 Street, City-37, State-4",2047-02-13,Cancelled,Meesho,Reseller2,7.41
MEE-221370,PID-1696,Watch,Fashion,8,165.63,2047-02-10,CUST-4327,John,customer854@example.com,+91-7195056485,"327 Street, City-33, State-10",2047-02-14,In Transit,Meesho,Reseller1,8.72
MEE-863344,PID-7927,Headphones,Electronics,8,949.21,2047-02-11,CUST-2645,Sam,customer908@example.com,+91-8812450412,"176 Street, City-32, State-22",2047-02-15,Cancelled,Meesho,Reseller2,18.06
MEE-301213,PID-2727,Shoes,Fashion,8,727.72,2047-02-12,CUST-4549,Jane,customer735@example.com,+91-8312832122,"35 Street, City-55, State-14",2047-02-16,Delivered,Meesho,Reseller1,9.48
MEE-192571,PID-9565,Headphones,Fashion,2,660.68,2047-02-13,CUST-4451,Sam,customer442@example.com,+91-7614476136,"386 Street, City-37, State-8",2047-02-17,Delivered,Meesho,Reseller3,15.2
MEE-391573,PID-3497,Laptop,Fashion,9,404.47,2047-02-14,CUST-9600,Taylor,customer70@example.com,+91-8154540538,"344 Street, City-6, State-20",2047-02-18,In Transit,Meesho,Reseller2,14.32
MEE-400999,PID-6524,Headphones,Electronics,5,947.86,2047-02-15,CUST-5483,Chris,customer524@example.com,+91-9181723855,"261 Street, City-59, State-24",2047-02-19,Delivered,Meesho,Reseller1,15.66
MEE-325222,PID-5719,Book,Books,4,780.57,2047-02-16,CUST-6840,John,customer81@example.com,+91-9927699434,"89 Street, City-24, State-11",2047-02-20,Delivered,Meesho,Reseller3,18.28
MEE-393147,PID-2055,Headphones,Fashion,3,596.74,2047-02-17,CUST-9185,Chris,customer430@example.com,+91-9596066266,"220 Street, City-75, State-29",2047-02-21,Delivered,Meesho,Reseller3,11.15
MEE-488242,PID-6386,Shoes,Fashion,5,927.46,2047-02-18,CUST-9407,Sam,customer846@example.com,+91-8871444191,"18 Street, City-73, State-26",2047-02-22,Delivered,Meesho,Reseller2,13.87
MEE-517919,PID-5056,Phone,Accessories,6,669.53,2047-02-19,CUST-8743,Sam,customer774@example.com,+91-9891029293,"54 Street, City-17, State-5",2047-02-23,Delivered,Meesho,Reseller2,5.48
MEE-693942,PID-1386,Book,Books,8,266.36,2047-02-20,CUST-6285,Chris,customer911@example.com,+91-7898513662,"198 Street, City-30, State-22",2047-02-24,Delivered,Meesho,Reseller1,19.21
MEE-952047,PID-2748,Watch,Electronics,7,402.94,2047-02-21,CUST-8721,Jane,customer688@example.com,+91-8042318842,"205 Street, City-45, State-30",2047-02-25,In Transit,Meesho,Reseller2,19.74
MEE-905146,PID-9521,Laptop,Electronics,8,441.64,2047-02-22,CUST-9253,John,customer806@example.com,+91-8220246333,"253 Street, City-35, State-27",2047-02-26,Delivered,Meesho,Reseller2,13.33
MEE-482180,PID-2078,Phone,Electronics,6,726.98,2047-02-23,CUST-4956,Taylor,customer65@example.com,+91-8516191773,"179 Street, City-29, State-28",2047-02-27,Delivered,Meesho,Reseller1,6.22
MEE-339983,PID-2160,Headphones,Accessories,3,747.08,2047-02-24,CUST-5227,Sam,customer112@example.com,+91-7398960012,"177 Street, City-43, State-13",2047-02-28,In Transit,Meesho,Reseller3,10.44
MEE-126949,PID-7982,Book,Accessories,6,171.63,2047-02-25,CUST-8808,Taylor,customer132@example.com,+91-8820572355,"57 Street, City-45, State-10",2047-03-01,In Transit,Meesho,Reseller2,18.68
MEE-792016,PID-4750,Laptop,Electronics,2,810.56,2047-02-26,CUST-2302,Chris,customer52@example.com,+91-8146515283,"403 Street, City-71, State-11",2047-03-02,Cancelled,Meesho,Reseller2,14.79
MEE-998567,PID-5701,Laptop,Books,7,245.76,2047-02-27,CUST-1440,John,customer966@example.com,+91-7679528588,"181 Street, City-23, State-18",2047-03-03,Cancelled,Meesho,Reseller3,15.77
MEE-204801,PID-9525,Phone,Electronics,6,905.49,2047-02-28,CUST-2899,Alex,customer655@example.com,+91-9512552139,"26 Street, City-68, State-7",2047-03-04,In Transit,Meesho,Reseller2,10.43
MEE-286522,PID-1744,Headphones,Books,1,398.57,2047-03-01,CUST-4106,Sam,customer693@example.com,+91-7384305866,"233 Street, City-10, State-15",2047-03-05,In Transit,Meesho,Reseller1,11.73
MEE-470863,PID-6890,Phone,Accessories,7,277.93,2047-03-02,CUST-2870,Taylor,customer407@example.com,+91-9983563479,"21 Street, City-86, State-6",2047-03-06,Delivered,Meesho,Reseller3,6.77
MEE-278039,PID-6443,Shoes,Fashion,3,317.26,2047-03-03,CUST-8424,John,customer513@example.com,+91-9202477327,"52 Street, City-73, State-6",2047-03-07,Cancelled,Meesho,Reseller2,5.78
MEE-438551,PID-1919,Phone,Books,3,419.78,2047-03-04,CUST-1738,Chris,customer127@example.com,+91-7562981937,"313 Street, City-66, State-20",2047-03-08,Delivered,Meesho,Reseller3,6.85
MEE-336716,PID-3938,Watch,Fashion,7,266.93,2047-03-05,CUST-9892,Jane,customer968@example.com,+91-8158238685,"267 Street, City-50, State-2",2047-03-09,In Transit,Meesho,Reseller3,8.06
MEE-784266,PID-5703,Phone,Fashion,9,923.86,2047-03-06,CUST-9880,Taylor,customer930@example.com,+91-9247936162,"119 Street, City-16, State-23",2047-03-10,Delivered,Meesho,Reseller3,6.93
MEE-189036,PID-7285,Headphones,Fashion,1,132.53,2047-03-07,CUST-3298,Jane,customer871@example.com,+91-7495988381,"419 Street, City-19, State-12",2047-03-11,Delivered,Meesho,Reseller2,12.26
MEE-719293,PID-2567,Book,Books,7,660.59,2047-03-08,CUST-2477,John,customer616@example.com,+91-9248522111,"76 Street, City-88, State-12",2047-03-12,In Transit,Meesho,Reseller3,8.43
MEE-460935,PID-5484,Watch,Accessories,5,143.64,2047-03-09,CUST-1730,John,customer700@example.com,+91-7280778567,"427 Street, City-35, State-16",2047-03-13,Delivered,Meesho,Reseller3,11.7
MEE-682116,PID-1570,Watch,Electronics,6,453.71,2047-03-10,CUST-8138,Sam,customer157@example.com,+91-8727766204,"379 Street, City-23, State-6",2047-03-14,Delivered,Meesho,Reseller2,18.06
MEE-695099,PID-5180,Shoes,Fashion,9,242.38,2047-03-11,CUST-7079,Chris,customer7@example.com,+91-9443192246,"292 Street, City-99, State-30",2047-03-15,Cancelled,Meesho,Reseller2,9.05
MEE-334979,PID-4809,Laptop,Books,4,331.08,2047-03-12,CUST-6025,Chris,customer889@example.com,+91-7363387513,"483 Street, City-61, State-2",2047-03-16,In Transit,Meesho,Reseller2,8.2
MEE-667146,PID-3778,Shoes,Accessories,1,515.73,2047-03-13,CUST-8744,Jane,customer600@example.com,+91-9241670355,"238 Street, City-75, State-2",2047-03-17,Cancelled,Meesho,Reseller1,19.81
MEE-728015,PID-2128,Shoes,Fashion,10,822.2,2047-03-14,CUST-6343,Chris,customer471@example.com,+91-8740381322,"353 Street, City-97, State-16",2047-03-18,Delivered,Meesho,Reseller1,6.93
MEE-390712,PID-4770,Phone,Electronics,4,837.52,2047-03-15,CUST-1193,Taylor,customer288@example.com,+91-9720424285,"40 Street, City-86, State-23",2047-03-19,In Transit,Meesho,Reseller2,7.44
MEE-743302,PID-7616,Headphones,Fashion,3,778.34,2047-03-16,CUST-3731,Alex,customer516@example.com,+91-9338346441,"332 Street, City-80, State-30",2047-03-20,Delivered,Meesho,Reseller2,5.89
MEE-525527,PID-9549,Shoes,Fashion,3,190.07,2047-03-17,CUST-1884,Jane,customer216@example.com,+91-9114871356,"201 Street, City-88, State-1",2047-03-21,Cancelled,Meesho,Reseller3,12.82
MEE-376431,PID-4941,Watch,Fashion,8,976.1,2047-03-18,CUST-6264,Chris,customer303@example.com,+91-7664318322,"135 Street, City-67, State-10",2047-03-22,In Transit,Meesho,Reseller2,7.79
MEE-606307,PID-7121,Watch,Accessories,8,654.16,2047-03-19,CUST-3324,Jane,customer930@example.com,+91-7217180959,"152 Street, City-93, State-28",2047-03-23,In Transit,Meesho,Reseller3,11.2
MEE-258205,PID-9765,Book,Fashion,6,600.31,2047-03-20,CUST-6135,Alex,customer637@example.com,+91-8676927515,"469 Street, City-36, State-16",2047-03-24,Delivered,Meesho,Reseller1,9.37
MEE-320609,PID-2185,Book,Electronics,7,888.64,2047-03-21,CUST-7420,John,customer785@example.com,+91-8285162585,"182 Street, City-97, State-10",2047-03-25,Cancelled,Meesho,Reseller2,7.64
MEE-831357,PID-5425,Laptop,Fashion,8,735.14,2047-03-22,CUST-1511,Taylor,customer156@example.com,+91-8338781440,"35 Street, City-90, State-2",2047-03-26,In Transit,Meesho,Reseller2,8.65
MEE-360254,PID-4407,Headphones,Fashion,10,791.73,2047-03-23,CUST-9376,Chris,customer989@example.com,+91-9723816277,"381 Street, City-16, State-21",2047-03-27,In Transit,Meesho,Reseller2,17.98
MEE-436167,PID-8278,Book,Accessories,9,845.3,2047-03-24,CUST-3762,Chris,customer144@example.com,+91-8868448412,"380 Street, City-19, State-14",2047-03-28,Delivered,Meesho,Reseller2,9.79
MEE-310384,PID-3228,Book,Fashion,4,664.24,2047-03-25,CUST-3398,John,customer880@example.com,+91-8202516611,"398 Street, City-31, State-2",2047-03-29,Delivered,Meesho,Reseller2,10.68
MEE-456907,PID-2481,Headphones,Books,10,865.0,2047-03-26,CUST-5804,John,customer429@example.com,+91-7978358089,"95 Street, City-94, State-8",2047-03-30,Delivered,Meesho,Reseller3,15.48
MEE-299271,PID-6057,Shoes,Fashion,9,770.2,2047-03-27,CUST-1939,Alex,customer435@example.com,+91-7603640062,"252 Street, City-77, State-27",2047-03-31,Delivered,Meesho,Reseller2,16.82
MEE-945049,PID-3470,Phone,Accessories,4,564.08,2047-03-28,CUST-7135,Taylor,customer548@example.com,+91-7857241169,"145 Street, City-21, State-20",2047-04-01,Delivered,Meesho,Reseller2,7.58
MEE-951646,PID-9088,Watch,Electronics,7,557.41,2047-03-29,CUST-5571,Chris,customer455@example.com,+91-7952554110,"71 Street, City-33, State-4",2047-04-02,In Transit,Meesho,Reseller3,16.19
MEE-408472,PID-2762,Phone,Fashion,5,132.62,2047-03-30,CUST-8257,Chris,customer674@example.com,+91-7323940851,"236 Street, City-37, State-14",2047-04-03,Delivered,Meesho,Reseller2,7.67
MEE-746487,PID-4515,Phone,Electronics,1,467.21,2047-03-31,CUST-8498,Taylor,customer31@example.com,+91-7977099546,"372 Street, City-98, State-3",2047-04-04,In Transit,Meesho,Reseller2,10.32
MEE-211023,PID-7213,Watch,Accessories,5,303.95,2047-04-01,CUST-3483,Taylor,customer340@example.com,+91-7632337050,"342 Street, City-24, State-10",2047-04-05,Cancelled,Meesho,Reseller2,14.05
MEE-227686,PID-8782,Laptop,Fashion,5,502.36,2047-04-02,CUST-2306,John,customer795@example.com,+91-7914227736,"388 Street, City-76, State-8",2047-04-06,Cancelled,Meesho,Reseller3,7.42
MEE-701117,PID-2439,Book,Fashion,5,795.26,2047-04-03,CUST-4982,Jane,customer269@example.com,+91-7192768724,"121 Street, City-79, State-1",2047-04-07,Delivered,Meesho,Reseller3,11.37
MEE-159269,PID-6100,Headphones,Books,9,398.57,2047-04-04,CUST-3035,Sam,customer929@example.com,+91-8930858798,"250 Street, City-68, State-7",2047-04-08,Cancelled,Meesho,Reseller2,6.83
MEE-969568,PID-9569,Headphones,Fashion,2,170.95,2047-04-05,CUST-8751,Taylor,customer695@example.com,+91-7467357826,"326 Street, City-51, State-29",2047-04-09,Cancelled,Meesho,Reseller2,10.61
