OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-411462,PID-1816,Shoes,Books,2,411.48,29-03-46,CUST-9832,Taylor,customer883@example.com,-9473760755,"425 Street, City-45, State-18",02-04-46,In Transit,Flipkart,FALSE,21
FLI-964831,PID-3707,Shoes,Books,8,656.22,30-03-46,CUST-5876,Alex,customer405@example.com,-8689376943,"158 Street, City-92, State-1",03-04-46,Delivered,Flipkart,TRUE,9
FLI-318985,PID-6727,Shoes,Electronics,2,707.27,31-03-46,CUST-6251,Alex,customer816@example.com,-9838549210,"330 Street, City-22, State-16",04-04-46,In Transit,Flipkart,TRUE,12
FLI-912256,PID-7135,Watch,Electronics,8,520.8,01-04-46,CUST-2232,Jane,customer568@example.com,-9717964812,"179 Street, City-35, State-7",05-04-46,Delivered,Flipkart,TRUE,23
FLI-766153,PID-1706,Watch,Fashion,9,285.94,02-04-46,CUST-6519,Alex,customer316@example.com,-9638178899,"342 Street, City-92, State-22",06-04-46,Delivered,Flipkart,TRUE,23
FLI-796295,PID-9756,Watch,Accessories,5,744.23,03-04-46,CUST-5218,Jane,customer581@example.com,-8663089365,"215 Street, City-38, State-20",07-04-46,Delivered,Flipkart,TRUE,22
FLI-392426,PID-4313,Book,Electronics,8,632.28,04-04-46,CUST-2816,John,customer556@example.com,-7247360542,"237 Street, City-62, State-5",08-04-46,Delivered,Flipkart,FALSE,9
FLI-529730,PID-9603,Shoes,Accessories,10,832.14,05-04-46,CUST-3637,John,customer897@example.com,-8854831599,"343 Street, City-85, State-9",09-04-46,Delivered,Flipkart,FALSE,28
FLI-511004,PID-3448,Watch,Fashion,3,286.81,06-04-46,CUST-7029,Chris,customer17@example.com,-9943481951,"323 Street, City-88, State-30",10-04-46,In Transit,Flipkart,TRUE,9
FLI-313332,PID-3600,Watch,Fashion,5,834.27,07-04-46,CUST-6023,Taylor,customer776@example.com,-7968629468,"109 Street, City-26, State-23",11-04-46,Cancelled,Flipkart,TRUE,22
FLI-130675,PID-4200,Headphones,Accessories,5,806.66,08-04-46,CUST-2097,Sam,customer577@example.com,-9278585082,"1 Street, City-42, State-30",12-04-46,Cancelled,Flipkart,TRUE,23
FLI-607900,PID-1654,Headphones,Books,4,834.8,09-04-46,CUST-3645,John,customer88@example.com,-7477052995,"307 Street, City-27, State-25",13-04-46,Delivered,Flipkart,FALSE,11
FLI-360334,PID-4602,Watch,Books,6,582.96,10-04-46,CUST-6227,Sam,customer265@example.com,-8241111650,"232 Street, City-55, State-8",14-04-46,In Transit,Flipkart,FALSE,20
FLI-916012,PID-6635,Book,Fashion,8,447.64,11-04-46,CUST-4422,Jane,customer3@example.com,-8272800323,"284 Street, City-66, State-13",15-04-46,In Transit,Flipkart,FALSE,28
FLI-795482,PID-1255,Watch,Fashion,10,762.83,12-04-46,CUST-1490,Sam,customer502@example.com,-8436660049,"430 Street, City-78, State-24",16-04-46,Delivered,Flipkart,FALSE,26
FLI-377082,PID-5882,Laptop,Electronics,6,984.35,13-04-46,CUST-8700,Chris,customer674@example.com,-8420662166,"495 Street, City-93, State-3",17-04-46,Cancelled,Flipkart,TRUE,8
FLI-245074,PID-7800,Laptop,Accessories,6,549.02,14-04-46,CUST-7284,John,customer364@example.com,-9833346297,"346 Street, City-35, State-7",18-04-46,Cancelled,Flipkart,TRUE,14
FLI-819453,PID-6648,Book,Fashion,2,931,15-04-46,CUST-3012,Chris,customer952@example.com,-7935568428,"20 Street, City-63, State-28",19-04-46,In Transit,Flipkart,FALSE,9
FLI-378819,PID-6466,Phone,Electronics,4,506.66,16-04-46,CUST-3914,John,customer107@example.com,-8976468654,"131 Street, City-52, State-1",20-04-46,In Transit,Flipkart,TRUE,27
FLI-361802,PID-9563,Headphones,Books,5,438.23,17-04-46,CUST-4758,John,customer606@example.com,-9925639166,"272 Street, City-60, State-15",21-04-46,In Transit,Flipkart,TRUE,21
FLI-716062,PID-1267,Shoes,Accessories,3,148.23,18-04-46,CUST-3397,John,customer519@example.com,-9721343103,"386 Street, City-91, State-18",22-04-46,Delivered,Flipkart,FALSE,14
FLI-571088,PID-1950,Shoes,Books,8,920.81,19-04-46,CUST-3991,Jane,customer270@example.com,-7167629530,"172 Street, City-29, State-26",23-04-46,Cancelled,Flipkart,TRUE,7
FLI-202797,PID-1020,Laptop,Electronics,4,923.89,20-04-46,CUST-1303,Chris,customer854@example.com,-7220508431,"81 Street, City-60, State-26",24-04-46,In Transit,Flipkart,FALSE,29
FLI-126176,PID-6783,Watch,Books,2,575.93,21-04-46,CUST-2402,Taylor,customer102@example.com,-7738417920,"104 Street, City-45, State-22",25-04-46,Cancelled,Flipkart,FALSE,28
FLI-587037,PID-5305,Book,Books,5,747.49,22-04-46,CUST-2011,Alex,customer341@example.com,-8923580448,"11 Street, City-44, State-30",26-04-46,Delivered,Flipkart,TRUE,26
FLI-640838,PID-1445,Watch,Electronics,4,668.06,23-04-46,CUST-1983,Alex,customer981@example.com,-9534820680,"187 Street, City-10, State-13",27-04-46,In Transit,Flipkart,FALSE,17
FLI-565285,PID-5770,Book,Fashion,10,896.06,24-04-46,CUST-2187,Chris,customer960@example.com,-9313908610,"65 Street, City-5, State-7",28-04-46,In Transit,Flipkart,FALSE,10
FLI-728072,PID-2108,Book,Accessories,4,947.86,25-04-46,CUST-3679,Taylor,customer810@example.com,-8846712118,"267 Street, City-36, State-1",29-04-46,Delivered,Flipkart,FALSE,11
FLI-748424,PID-1252,Book,Electronics,7,145.95,26-04-46,CUST-5601,Chris,customer142@example.com,-8455344931,"38 Street, City-6, State-18",30-04-46,In Transit,Flipkart,TRUE,28
FLI-123864,PID-4861,Shoes,Accessories,7,335.47,27-04-46,CUST-2307,Alex,customer248@example.com,-8829566813,"453 Street, City-48, State-27",01-05-46,Cancelled,Flipkart,TRUE,25
FLI-148246,PID-4219,Book,Fashion,5,284.79,28-04-46,CUST-8596,Sam,customer241@example.com,-8783093741,"56 Street, City-81, State-3",02-05-46,Cancelled,Flipkart,TRUE,14
FLI-331309,PID-7608,Watch,Accessories,4,410.52,29-04-46,CUST-6872,Sam,customer208@example.com,-9822567989,"356 Street, City-68, State-12",03-05-46,In Transit,Flipkart,FALSE,8
FLI-694976,PID-3694,Book,Electronics,5,871.1,30-04-46,CUST-3640,Taylor,customer629@example.com,-8440299142,"194 Street, City-7, State-29",04-05-46,Delivered,Flipkart,TRUE,9
FLI-755658,PID-6351,Watch,Electronics,5,445.81,01-05-46,CUST-9722,Alex,customer601@example.com,-7260491857,"491 Street, City-8, State-7",05-05-46,Cancelled,Flipkart,TRUE,30
FLI-359639,PID-4953,Watch,Accessories,2,511.29,02-05-46,CUST-7430,John,customer129@example.com,-9867602409,"255 Street, City-30, State-19",06-05-46,Cancelled,Flipkart,FALSE,14
FLI-386043,PID-2661,Shoes,Books,3,504.61,03-05-46,CUST-3069,Chris,customer572@example.com,-9267961863,"279 Street, City-65, State-14",07-05-46,In Transit,Flipkart,FALSE,11
FLI-713569,PID-8318,Headphones,Books,7,969.31,04-05-46,CUST-6303,Sam,customer97@example.com,-9580571995,"183 Street, City-58, State-15",08-05-46,In Transit,Flipkart,FALSE,30
FLI-589781,PID-6767,Watch,Accessories,10,359.63,05-05-46,CUST-6203,Sam,customer410@example.com,-9183400702,"358 Street, City-28, State-24",09-05-46,Delivered,Flipkart,TRUE,16
FLI-454454,PID-5094,Book,Electronics,9,798.16,06-05-46,CUST-1128,Alex,customer889@example.com,-8525305906,"35 Street, City-69, State-24",10-05-46,In Transit,Flipkart,TRUE,19
FLI-158721,PID-2952,Headphones,Electronics,6,591.17,07-05-46,CUST-7805,Sam,customer257@example.com,-7399810582,"487 Street, City-56, State-16",11-05-46,Delivered,Flipkart,TRUE,14
FLI-259898,PID-3726,Shoes,Electronics,1,115.7,08-05-46,CUST-4435,Chris,customer993@example.com,-7798621754,"472 Street, City-50, State-18",12-05-46,Delivered,Flipkart,FALSE,11
FLI-154922,PID-2462,Headphones,Books,3,163.44,09-05-46,CUST-2196,Alex,customer701@example.com,-7068639005,"223 Street, City-37, State-13",13-05-46,Delivered,Flipkart,FALSE,30
FLI-318521,PID-3726,Phone,Accessories,8,352.73,10-05-46,CUST-5836,Alex,customer796@example.com,-7988943079,"102 Street, City-40, State-6",14-05-46,Cancelled,Flipkart,FALSE,9
FLI-795329,PID-5907,Headphones,Accessories,5,604.95,11-05-46,CUST-4734,Taylor,customer713@example.com,-9049088522,"468 Street, City-37, State-8",15-05-46,Cancelled,Flipkart,TRUE,9
FLI-801448,PID-4876,Laptop,Accessories,5,755.59,12-05-46,CUST-8699,Jane,customer860@example.com,-8437991832,"63 Street, City-41, State-6",16-05-46,In Transit,Flipkart,TRUE,10
FLI-587296,PID-7539,Shoes,Electronics,10,458.05,13-05-46,CUST-5287,Jane,customer33@example.com,-7217611306,"491 Street, City-47, State-10",17-05-46,Delivered,Flipkart,TRUE,16
FLI-139089,PID-3676,Phone,Accessories,9,313.94,14-05-46,CUST-2235,Taylor,customer822@example.com,-9002818809,"401 Street, City-72, State-4",18-05-46,Cancelled,Flipkart,TRUE,22
FLI-481533,PID-7897,Phone,Accessories,2,302.31,15-05-46,CUST-9111,Chris,customer427@example.com,-8803344000,"495 Street, City-44, State-17",19-05-46,In Transit,Flipkart,TRUE,22
FLI-137584,PID-2262,Headphones,Electronics,3,848.72,16-05-46,CUST-6252,Alex,customer153@example.com,-7535755629,"313 Street, City-50, State-27",20-05-46,Cancelled,Flipkart,TRUE,12
FLI-344247,PID-8981,Laptop,Accessories,6,236.26,17-05-46,CUST-9735,Sam,customer816@example.com,-7541494023,"298 Street, City-6, State-5",21-05-46,Cancelled,Flipkart,FALSE,16
FLI-893439,PID-1259,Phone,Books,3,239.54,18-05-46,CUST-1576,Taylor,customer920@example.com,-9633369123,"1 Street, City-36, State-9",22-05-46,In Transit,Flipkart,TRUE,10
FLI-726290,PID-1048,Laptop,Electronics,1,539.95,19-05-46,CUST-5910,Sam,customer659@example.com,-8164841083,"213 Street, City-49, State-8",23-05-46,Delivered,Flipkart,TRUE,20
FLI-808741,PID-8606,Laptop,Fashion,8,740.49,20-05-46,CUST-1844,Jane,customer772@example.com,-7958065362,"483 Street, City-81, State-18",24-05-46,Cancelled,Flipkart,FALSE,27
FLI-538585,PID-7215,Phone,Books,1,553.98,21-05-46,CUST-7195,Sam,customer978@example.com,-9985100175,"276 Street, City-33, State-26",25-05-46,In Transit,Flipkart,FALSE,17
FLI-912059,PID-4069,Headphones,Accessories,4,299.5,22-05-46,CUST-7489,Jane,customer805@example.com,-7085331852,"341 Street, City-87, State-26",26-05-46,Delivered,Flipkart,TRUE,20
FLI-955300,PID-3880,Laptop,Electronics,6,305.38,23-05-46,CUST-9107,Jane,customer250@example.com,-8348644506,"175 Street, City-26, State-10",27-05-46,Delivered,Flipkart,FALSE,18
FLI-492477,PID-2059,Phone,Accessories,8,815.73,24-05-46,CUST-2278,Chris,customer802@example.com,-9673414954,"202 Street, City-91, State-12",28-05-46,In Transit,Flipkart,FALSE,17
FLI-771180,PID-7964,Shoes,Books,9,997.14,25-05-46,CUST-2315,John,customer1@example.com,-9408924242,"446 Street, City-98, State-3",29-05-46,Delivered,Flipkart,FALSE,17
FLI-494512,PID-8144,Book,Books,4,902.44,26-05-46,CUST-9113,Taylor,customer742@example.com,-7533882625,"76 Street, City-52, State-14",30-05-46,Cancelled,Flipkart,TRUE,10
FLI-577680,PID-2190,Watch,Fashion,1,439.18,27-05-46,CUST-5224,John,customer385@example.com,-7810869339,"115 Street, City-17, State-9",31-05-46,In Transit,Flipkart,TRUE,19
FLI-567417,PID-4509,Laptop,Books,1,184.87,28-05-46,CUST-5654,Alex,customer929@example.com,-9213878990,"249 Street, City-34, State-3",01-06-46,In Transit,Flipkart,TRUE,25
FLI-663782,PID-1542,Headphones,Books,7,229.93,29-05-46,CUST-7751,Chris,customer254@example.com,-8364189506,"260 Street, City-94, State-17",02-06-46,In Transit,Flipkart,FALSE,30
FLI-403892,PID-5961,Watch,Accessories,6,802.6,30-05-46,CUST-3920,Jane,customer98@example.com,-7804037061,"484 Street, City-49, State-10",03-06-46,Delivered,Flipkart,TRUE,27
FLI-693953,PID-6282,Phone,Accessories,7,719.79,31-05-46,CUST-5535,Taylor,customer12@example.com,-7586878797,"133 Street, City-15, State-30",04-06-46,Delivered,Flipkart,TRUE,9
FLI-170501,PID-9980,Book,Electronics,7,827.41,01-06-46,CUST-7747,John,customer175@example.com,-8983319409,"123 Street, City-38, State-6",05-06-46,Cancelled,Flipkart,TRUE,13
FLI-854916,PID-6063,Shoes,Books,1,828.16,02-06-46,CUST-9139,Chris,customer189@example.com,-9978554277,"492 Street, City-29, State-18",06-06-46,Cancelled,Flipkart,TRUE,20
FLI-220478,PID-8619,Headphones,Books,2,795.94,03-06-46,CUST-2345,Jane,customer783@example.com,-7753300192,"122 Street, City-9, State-10",07-06-46,Cancelled,Flipkart,FALSE,10
FLI-477705,PID-9827,Headphones,Accessories,8,772.67,04-06-46,CUST-8810,Sam,customer566@example.com,-9876915883,"414 Street, City-97, State-28",08-06-46,Delivered,Flipkart,FALSE,15
FLI-670748,PID-3338,Watch,Fashion,3,845.18,05-06-46,CUST-9896,Jane,customer257@example.com,-8315822499,"496 Street, City-34, State-28",09-06-46,Cancelled,Flipkart,FALSE,29
FLI-867753,PID-1204,Watch,Accessories,9,971.67,06-06-46,CUST-8156,Chris,customer264@example.com,-8407610810,"64 Street, City-77, State-2",10-06-46,Delivered,Flipkart,FALSE,27
FLI-628920,PID-8266,Book,Books,6,870.44,07-06-46,CUST-4397,Chris,customer971@example.com,-7840825904,"408 Street, City-35, State-4",11-06-46,In Transit,Flipkart,TRUE,29
FLI-233512,PID-8648,Laptop,Fashion,2,636.26,08-06-46,CUST-7012,Alex,customer532@example.com,-7537761282,"389 Street, City-96, State-6",12-06-46,In Transit,Flipkart,FALSE,16
FLI-728761,PID-2374,Book,Fashion,4,187.35,09-06-46,CUST-3051,Taylor,customer886@example.com,-9178878980,"20 Street, City-36, State-14",13-06-46,In Transit,Flipkart,FALSE,11
FLI-506267,PID-9532,Headphones,Fashion,6,750.27,10-06-46,CUST-7178,Jane,customer234@example.com,-9293041185,"160 Street, City-95, State-20",14-06-46,In Transit,Flipkart,TRUE,24
FLI-549644,PID-6968,Laptop,Fashion,4,436.82,11-06-46,CUST-8562,John,customer541@example.com,-9547237591,"330 Street, City-5, State-23",15-06-46,In Transit,Flipkart,FALSE,22
FLI-457480,PID-5986,Book,Electronics,7,143.8,12-06-46,CUST-2502,Alex,customer187@example.com,-8333868771,"294 Street, City-42, State-29",16-06-46,In Transit,Flipkart,TRUE,28
FLI-944540,PID-2794,Phone,Books,3,831.97,13-06-46,CUST-7914,Alex,customer713@example.com,-8697914078,"451 Street, City-74, State-23",17-06-46,In Transit,Flipkart,TRUE,24
FLI-207987,PID-9824,Laptop,Electronics,5,562.8,14-06-46,CUST-8495,Alex,customer826@example.com,-9141033567,"28 Street, City-75, State-7",18-06-46,Cancelled,Flipkart,FALSE,25
FLI-775603,PID-5665,Laptop,Accessories,10,853.64,15-06-46,CUST-7715,Sam,customer691@example.com,-7733747617,"382 Street, City-64, State-25",19-06-46,Cancelled,Flipkart,FALSE,21
FLI-323346,PID-8126,Phone,Electronics,9,901.55,16-06-46,CUST-5436,Alex,customer664@example.com,-8275998746,"146 Street, City-1, State-13",20-06-46,In Transit,Flipkart,TRUE,25
FLI-261280,PID-6722,Phone,Accessories,6,828.28,17-06-46,CUST-6547,Jane,customer845@example.com,-7084612608,"179 Street, City-97, State-8",21-06-46,Cancelled,Flipkart,FALSE,10
FLI-598271,PID-8820,Watch,Accessories,1,617.27,18-06-46,CUST-2614,Jane,customer212@example.com,-8874996172,"470 Street, City-66, State-7",22-06-46,Cancelled,Flipkart,FALSE,16
FLI-149259,PID-6212,Watch,Electronics,2,644.38,19-06-46,CUST-6377,Jane,customer398@example.com,-9773301017,"10 Street, City-7, State-16",23-06-46,In Transit,Flipkart,FALSE,22
FLI-968893,PID-5317,Book,Electronics,6,917.56,20-06-46,CUST-2871,Jane,customer453@example.com,-8674629766,"184 Street, City-8, State-28",24-06-46,Cancelled,Flipkart,TRUE,18
FLI-250314,PID-4872,Phone,Fashion,7,802.46,21-06-46,CUST-3553,Jane,customer315@example.com,-9051154729,"59 Street, City-86, State-12",25-06-46,In Transit,Flipkart,TRUE,10
FLI-399910,PID-9172,Headphones,Books,8,262.49,22-06-46,CUST-9690,Alex,customer914@example.com,-9748731563,"356 Street, City-56, State-10",26-06-46,Cancelled,Flipkart,TRUE,23
FLI-377851,PID-3790,Shoes,Electronics,4,202.79,23-06-46,CUST-7057,Alex,customer247@example.com,-8688837728,"334 Street, City-90, State-9",27-06-46,Delivered,Flipkart,TRUE,21
FLI-189135,PID-7917,Phone,Electronics,6,930.33,24-06-46,CUST-4982,Jane,customer627@example.com,-7256160722,"372 Street, City-63, State-29",28-06-46,Delivered,Flipkart,TRUE,19
FLI-759583,PID-1557,Laptop,Fashion,7,822.85,25-06-46,CUST-4859,John,customer769@example.com,-7864539330,"202 Street, City-10, State-10",29-06-46,Cancelled,Flipkart,TRUE,15
FLI-510345,PID-4879,Headphones,Electronics,9,963.88,26-06-46,CUST-5413,John,customer553@example.com,-8964902603,"451 Street, City-7, State-27",30-06-46,Cancelled,Flipkart,TRUE,16
FLI-643233,PID-6739,Book,Fashion,10,574.24,27-06-46,CUST-2304,Taylor,customer955@example.com,-7361107920,"165 Street, City-4, State-1",01-07-46,Cancelled,Flipkart,FALSE,28
FLI-527238,PID-2497,Laptop,Books,1,767.6,28-06-46,CUST-9240,Jane,customer817@example.com,-7332024920,"297 Street, City-70, State-30",02-07-46,In Transit,Flipkart,TRUE,13
FLI-411246,PID-9400,Headphones,Books,8,507.95,29-06-46,CUST-8411,Chris,customer150@example.com,-9891637948,"458 Street, City-47, State-27",03-07-46,Delivered,Flipkart,TRUE,25
FLI-980154,PID-1156,Book,Electronics,4,296.68,30-06-46,CUST-3676,Chris,customer722@example.com,-9973314536,"318 Street, City-3, State-24",04-07-46,In Transit,Flipkart,TRUE,26
FLI-181665,PID-7554,Phone,Books,6,450.81,01-07-46,CUST-7701,Sam,customer534@example.com,-9686947446,"463 Street, City-37, State-29",05-07-46,Cancelled,Flipkart,FALSE,16
FLI-511338,PID-8485,Shoes,Accessories,1,465.76,02-07-46,CUST-1401,Sam,customer345@example.com,-8703198332,"101 Street, City-98, State-1",06-07-46,In Transit,Flipkart,FALSE,19
FLI-601093,PID-3479,Shoes,Fashion,3,278.74,03-07-46,CUST-9272,Taylor,customer718@example.com,-7314809198,"16 Street, City-96, State-18",07-07-46,Delivered,Flipkart,TRUE,17
FLI-911111,PID-3785,Shoes,Accessories,2,722.41,04-07-46,CUST-7024,Sam,customer742@example.com,-7104824219,"278 Street, City-71, State-12",08-07-46,Cancelled,Flipkart,TRUE,29
FLI-332264,PID-4515,Headphones,Electronics,6,720.16,05-07-46,CUST-4673,Jane,customer291@example.com,-8884332654,"351 Street, City-99, State-15",09-07-46,Cancelled,Flipkart,TRUE,30
FLI-587120,PID-9905,Shoes,Fashion,9,370.89,06-07-46,CUST-9537,John,customer492@example.com,-9802341605,"382 Street, City-85, State-14",10-07-46,Cancelled,Flipkart,TRUE,25
FLI-121333,PID-8447,Laptop,Books,4,131.77,07-07-46,CUST-4126,Chris,customer808@example.com,-7932192586,"157 Street, City-38, State-1",11-07-46,Cancelled,Flipkart,TRUE,15
FLI-840564,PID-4364,Phone,Electronics,2,694.54,08-07-46,CUST-7579,Chris,customer133@example.com,-9399090410,"167 Street, City-46, State-19",12-07-46,Delivered,Flipkart,FALSE,18
FLI-680954,PID-8640,Phone,Accessories,5,996.85,09-07-46,CUST-3543,Jane,customer327@example.com,-9287058956,"326 Street, City-15, State-2",13-07-46,Cancelled,Flipkart,TRUE,22
FLI-232170,PID-5389,Shoes,Accessories,1,504.14,10-07-46,CUST-4659,John,customer765@example.com,-7998055913,"367 Street, City-41, State-29",14-07-46,Cancelled,Flipkart,TRUE,26
FLI-479594,PID-7831,Phone,Accessories,7,625.28,11-07-46,CUST-2226,John,customer747@example.com,-8229548640,"114 Street, City-58, State-13",15-07-46,Delivered,Flipkart,FALSE,25
FLI-414934,PID-8361,Book,Electronics,8,250.84,12-07-46,CUST-1960,Taylor,customer318@example.com,-9955938862,"213 Street, City-93, State-3",16-07-46,Cancelled,Flipkart,FALSE,25
FLI-659847,PID-6147,Phone,Fashion,3,474.53,13-07-46,CUST-4246,Alex,customer680@example.com,-8922926437,"29 Street, City-4, State-13",17-07-46,Delivered,Flipkart,TRUE,19
FLI-688885,PID-2166,Phone,Accessories,7,756.17,14-07-46,CUST-4157,Chris,customer447@example.com,-8518263839,"314 Street, City-44, State-27",18-07-46,Delivered,Flipkart,FALSE,16
FLI-689912,PID-4734,Phone,Accessories,10,584.16,15-07-46,CUST-3907,Alex,customer76@example.com,-8191959827,"285 Street, City-78, State-9",19-07-46,In Transit,Flipkart,TRUE,19
FLI-423555,PID-3102,Phone,Electronics,10,137.85,16-07-46,CUST-8183,Sam,customer700@example.com,-7813635356,"234 Street, City-80, State-16",20-07-46,Delivered,Flipkart,FALSE,23
FLI-736684,PID-4910,Headphones,Books,9,334.71,17-07-46,CUST-6902,John,customer419@example.com,-9485107224,"256 Street, City-91, State-14",21-07-46,Delivered,Flipkart,TRUE,10
FLI-208072,PID-8868,Headphones,Electronics,10,284.79,18-07-46,CUST-8645,Alex,customer944@example.com,-7843530535,"291 Street, City-93, State-21",22-07-46,Delivered,Flipkart,FALSE,24
FLI-707166,PID-1920,Headphones,Books,10,373.79,19-07-46,CUST-3265,Alex,customer516@example.com,-7681719587,"112 Street, City-52, State-13",23-07-46,In Transit,Flipkart,TRUE,19
FLI-648115,PID-6773,Laptop,Books,2,601.97,20-07-46,CUST-4878,Jane,customer193@example.com,-7766534367,"432 Street, City-60, State-10",24-07-46,Cancelled,Flipkart,FALSE,28
FLI-581494,PID-1601,Headphones,Fashion,2,534.26,21-07-46,CUST-3020,John,customer248@example.com,-8948302693,"437 Street, City-48, State-28",25-07-46,Delivered,Flipkart,TRUE,9
FLI-579396,PID-1469,Phone,Books,8,798.08,22-07-46,CUST-3617,Jane,customer939@example.com,-9984586280,"64 Street, City-21, State-18",26-07-46,Cancelled,Flipkart,TRUE,11
FLI-373471,PID-4841,Phone,Fashion,8,742.64,23-07-46,CUST-2806,Chris,customer326@example.com,-7483786489,"264 Street, City-37, State-29",27-07-46,In Transit,Flipkart,TRUE,7
