OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-457375,PID-3398,Shoes,Fashion,5,598.8,2048-04-28,CUST-9267,Alex,customer261@example.com,+91-9790858155,"40 Street, City-56, State-27",2048-05-02,In Transit,Amazon,False,East
AMA-197961,PID-6251,Phone,Accessories,3,185.14,2048-04-29,CUST-2388,Taylor,customer46@example.com,+91-7793260243,"128 Street, City-46, State-25",2048-05-03,In Transit,Amazon,True,North
AMA-833059,PID-7447,Watch,Electronics,2,155.79,2048-04-30,CUST-9465,Jane,customer581@example.com,+91-7714742123,"79 Street, City-92, State-11",2048-05-04,Cancelled,Amazon,False,West
AMA-484362,PID-5732,Laptop,Electronics,5,913.53,2048-05-01,CUST-2958,Chris,customer248@example.com,+91-7735113777,"450 Street, City-48, State-24",2048-05-05,In Transit,Amazon,True,North
AMA-398011,PID-5004,Watch,Accessories,3,294.13,2048-05-02,CUST-6508,Sam,customer453@example.com,+91-7856766337,"269 Street, City-74, State-23",2048-05-06,Cancelled,Amazon,False,West
AMA-251046,PID-2504,Phone,Electronics,8,405.18,2048-05-03,CUST-7842,Jane,customer527@example.com,+91-8404408875,"288 Street, City-82, State-19",2048-05-07,In Transit,Amazon,True,West
AMA-112471,PID-1745,Headphones,Fashion,1,216.81,2048-05-04,CUST-2023,Taylor,customer483@example.com,+91-7711760390,"133 Street, City-52, State-15",2048-05-08,Cancelled,Amazon,False,North
AMA-670958,PID-7125,Phone,Fashion,8,216.92,2048-05-05,CUST-9073,Alex,customer825@example.com,+91-9505595012,"192 Street, City-47, State-28",2048-05-09,Cancelled,Amazon,True,East
AMA-816429,PID-2395,Book,Accessories,8,684.77,2048-05-06,CUST-3751,Taylor,customer590@example.com,+91-7303384155,"348 Street, City-98, State-2",2048-05-10,In Transit,Amazon,False,East
AMA-829317,PID-8373,Watch,Fashion,6,933.52,2048-05-07,CUST-2421,Taylor,customer572@example.com,+91-9671637124,"114 Street, City-97, State-27",2048-05-11,In Transit,Amazon,False,West
AMA-922758,PID-8787,Laptop,Fashion,6,485.54,2048-05-08,CUST-7757,Jane,customer938@example.com,+91-8495662821,"199 Street, City-39, State-17",2048-05-12,Delivered,Amazon,False,East
AMA-118284,PID-9175,Headphones,Fashion,5,856.73,2048-05-09,CUST-9554,Sam,customer355@example.com,+91-8018417049,"89 Street, City-10, State-29",2048-05-13,In Transit,Amazon,True,South
AMA-340044,PID-6997,Book,Fashion,6,666.98,2048-05-10,CUST-2244,John,customer999@example.com,+91-8291335939,"10 Street, City-96, State-8",2048-05-14,Cancelled,Amazon,False,East
AMA-463865,PID-2070,Shoes,Electronics,9,873.85,2048-05-11,CUST-4484,Jane,customer80@example.com,+91-8065105418,"200 Street, City-27, State-20",2048-05-15,Delivered,Amazon,False,East
AMA-465592,PID-6685,Watch,Electronics,1,303.17,2048-05-12,CUST-3021,Alex,customer214@example.com,+91-8841996202,"353 Street, City-53, State-7",2048-05-16,In Transit,Amazon,True,North
AMA-978800,PID-7598,Book,Books,4,448.83,2048-05-13,CUST-6391,John,customer393@example.com,+91-8299289365,"293 Street, City-82, State-10",2048-05-17,Cancelled,Amazon,True,South
AMA-629060,PID-1099,Laptop,Books,5,818.23,2048-05-14,CUST-9682,John,customer239@example.com,+91-8470279364,"318 Street, City-55, State-19",2048-05-18,Cancelled,Amazon,True,West
AMA-425492,PID-9575,Watch,Books,3,655.32,2048-05-15,CUST-2399,Taylor,customer765@example.com,+91-8898260098,"174 Street, City-17, State-23",2048-05-19,In Transit,Amazon,False,West
AMA-378581,PID-5031,Headphones,Electronics,8,854.75,2048-05-16,CUST-6423,Chris,customer873@example.com,+91-7935802252,"339 Street, City-32, State-11",2048-05-20,In Transit,Amazon,False,East
AMA-678027,PID-9957,Shoes,Electronics,6,851.66,2048-05-17,CUST-9853,John,customer467@example.com,+91-7163141341,"53 Street, City-70, State-14",2048-05-21,Cancelled,Amazon,False,East
AMA-351992,PID-6266,Watch,Books,7,848.33,2048-05-18,CUST-6390,Alex,customer828@example.com,+91-7771251074,"111 Street, City-75, State-4",2048-05-22,In Transit,Amazon,True,West
AMA-909783,PID-9020,Laptop,Fashion,6,372.88,2048-05-19,CUST-3834,Chris,customer718@example.com,+91-9853654236,"444 Street, City-84, State-24",2048-05-23,In Transit,Amazon,True,West
AMA-444119,PID-4454,Book,Electronics,3,712.75,2048-05-20,CUST-4420,Alex,customer69@example.com,+91-8635509015,"284 Street, City-49, State-16",2048-05-24,Cancelled,Amazon,False,South
AMA-674634,PID-5675,Phone,Accessories,5,131.06,2048-05-21,CUST-2097,Chris,customer72@example.com,+91-7411925280,"199 Street, City-44, State-7",2048-05-25,In Transit,Amazon,False,South
AMA-832691,PID-4933,Phone,Electronics,1,621.32,2048-05-22,CUST-4943,John,customer525@example.com,+91-9338757312,"212 Street, City-61, State-22",2048-05-26,In Transit,Amazon,False,South
AMA-197376,PID-3405,Headphones,Accessories,3,771.92,2048-05-23,CUST-8546,Chris,customer976@example.com,+91-7331943821,"167 Street, City-65, State-4",2048-05-27,Delivered,Amazon,False,East
AMA-466748,PID-8292,Laptop,Fashion,9,654.8,2048-05-24,CUST-2772,Alex,customer331@example.com,+91-7494312941,"38 Street, City-32, State-12",2048-05-28,Cancelled,Amazon,True,East
AMA-275297,PID-6128,Book,Fashion,8,691.92,2048-05-25,CUST-3240,Taylor,customer223@example.com,+91-9039785419,"374 Street, City-37, State-6",2048-05-29,In Transit,Amazon,True,West
AMA-865485,PID-8266,Laptop,Books,8,991.16,2048-05-26,CUST-1482,John,customer591@example.com,+91-7684411513,"3 Street, City-25, State-26",2048-05-30,Cancelled,Amazon,False,North
AMA-268251,PID-1870,Headphones,Accessories,7,519.01,2048-05-27,CUST-9978,Alex,customer865@example.com,+91-7226411466,"320 Street, City-92, State-28",2048-05-31,Cancelled,Amazon,True,North
AMA-751303,PID-7913,Watch,Accessories,1,279.39,2048-05-28,CUST-8491,Alex,customer787@example.com,+91-7548919216,"243 Street, City-29, State-26",2048-06-01,In Transit,Amazon,False,West
AMA-237515,PID-1045,Headphones,Electronics,8,643.7,2048-05-29,CUST-4019,Jane,customer632@example.com,+91-7353451480,"188 Street, City-41, State-23",2048-06-02,Cancelled,Amazon,False,West
AMA-352306,PID-5685,Book,Fashion,4,769.15,2048-05-30,CUST-9186,John,customer329@example.com,+91-7287764725,"315 Street, City-91, State-18",2048-06-03,Cancelled,Amazon,True,North
AMA-605296,PID-8181,Headphones,Accessories,2,491.12,2048-05-31,CUST-8041,Taylor,customer491@example.com,+91-9663386750,"188 Street, City-75, State-12",2048-06-04,In Transit,Amazon,True,East
AMA-543064,PID-6129,Book,Accessories,8,982.93,2048-06-01,CUST-6535,Sam,customer138@example.com,+91-8133188846,"122 Street, City-11, State-21",2048-06-05,Delivered,Amazon,False,East
AMA-151253,PID-6152,Laptop,Accessories,1,765.26,2048-06-02,CUST-5136,Jane,customer372@example.com,+91-7094756686,"317 Street, City-90, State-7",2048-06-06,Delivered,Amazon,True,East
AMA-545432,PID-7133,Headphones,Accessories,2,739.79,2048-06-03,CUST-1129,Alex,customer681@example.com,+91-7866391751,"104 Street, City-8, State-11",2048-06-07,Delivered,Amazon,True,West
AMA-163634,PID-2596,Shoes,Electronics,8,791.77,2048-06-04,CUST-7341,Alex,customer221@example.com,+91-7039041483,"359 Street, City-31, State-10",2048-06-08,Delivered,Amazon,True,North
AMA-610084,PID-7007,Book,Books,3,546.36,2048-06-05,CUST-4098,Taylor,customer11@example.com,+91-8142751467,"195 Street, City-26, State-29",2048-06-09,In Transit,Amazon,False,East
AMA-146377,PID-5135,Book,Books,4,180.12,2048-06-06,CUST-5868,Taylor,customer92@example.com,+91-9394862203,"402 Street, City-49, State-11",2048-06-10,Delivered,Amazon,True,East
AMA-120521,PID-6710,Laptop,Accessories,3,463.34,2048-06-07,CUST-5371,Taylor,customer984@example.com,+91-7869453596,"22 Street, City-93, State-9",2048-06-11,Delivered,Amazon,False,East
AMA-554364,PID-6264,Shoes,Fashion,4,221.69,2048-06-08,CUST-7381,Sam,customer365@example.com,+91-8142162514,"74 Street, City-88, State-28",2048-06-12,In Transit,Amazon,False,North
AMA-154413,PID-2759,Laptop,Accessories,9,206.28,2048-06-09,CUST-9559,Sam,customer872@example.com,+91-7658754723,"478 Street, City-34, State-11",2048-06-13,In Transit,Amazon,False,South
AMA-752657,PID-1261,Laptop,Electronics,6,702.49,2048-06-10,CUST-5299,Sam,customer890@example.com,+91-9846704900,"50 Street, City-9, State-30",2048-06-14,Cancelled,Amazon,True,West
AMA-150825,PID-9118,Shoes,Electronics,6,914.67,2048-06-11,CUST-2047,Jane,customer544@example.com,+91-7597128993,"249 Street, City-26, State-13",2048-06-15,Delivered,Amazon,True,West
AMA-664370,PID-7024,Shoes,Electronics,6,686.89,2048-06-12,CUST-8291,Taylor,customer259@example.com,+91-9942911508,"368 Street, City-54, State-13",2048-06-16,In Transit,Amazon,False,South
AMA-442199,PID-6202,Laptop,Accessories,7,217.72,2048-06-13,CUST-3514,Taylor,customer791@example.com,+91-7829457551,"383 Street, City-28, State-1",2048-06-17,Cancelled,Amazon,True,West
AMA-838027,PID-9206,Shoes,Accessories,8,904.84,2048-06-14,CUST-7577,Jane,customer700@example.com,+91-9404093074,"237 Street, City-28, State-8",2048-06-18,Delivered,Amazon,False,North
AMA-827152,PID-6341,Laptop,Fashion,10,280.06,2048-06-15,CUST-6232,Chris,customer106@example.com,+91-7261467402,"199 Street, City-48, State-20",2048-06-19,Delivered,Amazon,False,East
AMA-922225,PID-8438,Watch,Books,6,745.8,2048-06-16,CUST-1587,Taylor,customer942@example.com,+91-9770450419,"4 Street, City-50, State-11",2048-06-20,Delivered,Amazon,False,North
AMA-811033,PID-9233,Laptop,Books,2,910.2,2048-06-17,CUST-1346,Sam,customer148@example.com,+91-9432516828,"456 Street, City-66, State-28",2048-06-21,In Transit,Amazon,True,South
AMA-326177,PID-1436,Watch,Electronics,5,861.79,2048-06-18,CUST-8285,Jane,customer585@example.com,+91-8241284576,"112 Street, City-88, State-30",2048-06-22,Delivered,Amazon,True,West
AMA-530629,PID-6250,Laptop,Accessories,9,289.35,2048-06-19,CUST-7007,Chris,customer504@example.com,+91-7293181221,"309 Street, City-4, State-9",2048-06-23,Delivered,Amazon,True,South
AMA-897535,PID-7216,Headphones,Fashion,2,752.8,2048-06-20,CUST-7786,Jane,customer220@example.com,+91-8056467099,"166 Street, City-100, State-14",2048-06-24,In Transit,Amazon,False,South
AMA-864985,PID-3559,Book,Electronics,2,698.44,2048-06-21,CUST-6561,John,customer87@example.com,+91-8214944289,"5 Street, City-94, State-18",2048-06-25,Delivered,Amazon,False,West
AMA-451293,PID-8734,Book,Fashion,9,725.34,2048-06-22,CUST-4475,John,customer716@example.com,+91-8453760993,"251 Street, City-92, State-27",2048-06-26,Delivered,Amazon,True,West
AMA-693176,PID-9856,Book,Accessories,1,332.27,2048-06-23,CUST-9186,Chris,customer479@example.com,+91-7863673755,"46 Street, City-49, State-6",2048-06-27,In Transit,Amazon,True,West
AMA-435303,PID-4775,Shoes,Electronics,9,935.96,2048-06-24,CUST-1946,Sam,customer406@example.com,+91-9743232554,"360 Street, City-51, State-28",2048-06-28,Cancelled,Amazon,False,South
AMA-777952,PID-8174,Headphones,Fashion,7,581.84,2048-06-25,CUST-3593,John,customer8@example.com,+91-8744491144,"6 Street, City-29, State-23",2048-06-29,Delivered,Amazon,True,North
AMA-166518,PID-8648,Shoes,Electronics,1,751.22,2048-06-26,CUST-7567,Chris,customer645@example.com,+91-9811462283,"79 Street, City-31, State-24",2048-06-30,Delivered,Amazon,False,East
AMA-825169,PID-6098,Phone,Books,9,706.27,2048-06-27,CUST-6102,John,customer160@example.com,+91-8942736323,"324 Street, City-60, State-20",2048-07-01,Cancelled,Amazon,False,South
AMA-540601,PID-5812,Headphones,Fashion,2,141.61,2048-06-28,CUST-1039,Alex,customer105@example.com,+91-7175822671,"413 Street, City-58, State-6",2048-07-02,Delivered,Amazon,False,West
AMA-600423,PID-2679,Phone,Books,7,164.14,2048-06-29,CUST-2554,Alex,customer439@example.com,+91-9864778372,"164 Street, City-69, State-2",2048-07-03,In Transit,Amazon,True,West
AMA-694236,PID-3910,Laptop,Fashion,5,519.23,2048-06-30,CUST-3053,John,customer579@example.com,+91-9763739014,"456 Street, City-90, State-28",2048-07-04,In Transit,Amazon,False,East
AMA-940089,PID-3901,Laptop,Books,5,271.64,2048-07-01,CUST-5049,John,customer377@example.com,+91-9983143785,"283 Street, City-71, State-2",2048-07-05,Cancelled,Amazon,False,West
AMA-867906,PID-8690,Book,Electronics,9,758.83,2048-07-02,CUST-7273,Sam,customer723@example.com,+91-8887955032,"305 Street, City-68, State-5",2048-07-06,In Transit,Amazon,True,West
AMA-705132,PID-9778,Book,Books,4,634.07,2048-07-03,CUST-6457,Taylor,customer705@example.com,+91-7371090460,"223 Street, City-85, State-28",2048-07-07,Delivered,Amazon,False,East
AMA-621969,PID-4173,Watch,Fashion,9,349.38,2048-07-04,CUST-2425,Alex,customer19@example.com,+91-7860806378,"164 Street, City-92, State-30",2048-07-08,Delivered,Amazon,True,South
AMA-477232,PID-6957,Book,Books,6,370.86,2048-07-05,CUST-9552,Taylor,customer796@example.com,+91-8494424301,"137 Street, City-22, State-20",2048-07-09,In Transit,Amazon,False,East
AMA-628729,PID-9691,Book,Books,10,785.58,2048-07-06,CUST-1106,Sam,customer728@example.com,+91-9152974619,"13 Street, City-7, State-12",2048-07-10,Cancelled,Amazon,True,East
AMA-865577,PID-3641,Laptop,Books,5,465.38,2048-07-07,CUST-3367,Alex,customer829@example.com,+91-7110110518,"203 Street, City-34, State-9",2048-07-11,Delivered,Amazon,True,West
AMA-692172,PID-4218,Watch,Books,1,350.43,2048-07-08,CUST-5968,John,customer222@example.com,+91-8506470252,"26 Street, City-51, State-21",2048-07-12,Cancelled,Amazon,False,South
AMA-715421,PID-8525,Laptop,Fashion,4,179.44,2048-07-09,CUST-5340,Sam,customer529@example.com,+91-9005038510,"257 Street, City-75, State-21",2048-07-13,In Transit,Amazon,True,South
AMA-905636,PID-4515,Book,Books,6,137.94,2048-07-10,CUST-1147,Alex,customer840@example.com,+91-8167777138,"482 Street, City-60, State-19",2048-07-14,Delivered,Amazon,False,South
AMA-569603,PID-2924,Watch,Electronics,6,553.84,2048-07-11,CUST-9450,Chris,customer968@example.com,+91-9117287200,"9 Street, City-65, State-20",2048-07-15,Delivered,Amazon,True,East
AMA-925154,PID-3541,Shoes,Books,9,112.74,2048-07-12,CUST-4141,Jane,customer414@example.com,+91-9233979227,"231 Street, City-88, State-21",2048-07-16,Cancelled,Amazon,False,East
AMA-283002,PID-5792,Phone,Fashion,10,824.9,2048-07-13,CUST-1260,Chris,customer483@example.com,+91-9479194051,"2 Street, City-48, State-6",2048-07-17,Delivered,Amazon,False,East
AMA-483245,PID-4539,Headphones,Electronics,7,923.97,2048-07-14,CUST-4968,John,customer336@example.com,+91-7432116019,"162 Street, City-45, State-9",2048-07-18,Delivered,Amazon,True,South
AMA-500609,PID-5231,Book,Electronics,9,521.66,2048-07-15,CUST-7528,Taylor,customer949@example.com,+91-7813127500,"280 Street, City-83, State-18",2048-07-19,In Transit,Amazon,False,South
AMA-942484,PID-1517,Book,Electronics,6,563.86,2048-07-16,CUST-3367,Jane,customer225@example.com,+91-8273963403,"289 Street, City-87, State-25",2048-07-20,In Transit,Amazon,True,West
AMA-509246,PID-8756,Watch,Electronics,5,407.86,2048-07-17,CUST-8809,Alex,customer62@example.com,+91-7477172892,"140 Street, City-49, State-20",2048-07-21,In Transit,Amazon,False,East
AMA-140068,PID-6935,Shoes,Accessories,2,763.72,2048-07-18,CUST-6450,Taylor,customer895@example.com,+91-7753061878,"291 Street, City-34, State-8",2048-07-22,Delivered,Amazon,False,North
AMA-266322,PID-3028,Book,Electronics,10,286.51,2048-07-19,CUST-6110,Taylor,customer729@example.com,+91-7365746579,"472 Street, City-92, State-28",2048-07-23,In Transit,Amazon,True,North
AMA-235646,PID-3638,Shoes,Accessories,2,691.84,2048-07-20,CUST-7335,Alex,customer613@example.com,+91-9442230051,"476 Street, City-39, State-10",2048-07-24,Cancelled,Amazon,True,East
AMA-164408,PID-5269,Watch,Books,6,728.91,2048-07-21,CUST-9036,Taylor,customer678@example.com,+91-8274403225,"211 Street, City-82, State-25",2048-07-25,In Transit,Amazon,False,North
AMA-722807,PID-8608,Watch,Books,10,912.71,2048-07-22,CUST-3482,Jane,customer448@example.com,+91-8697393509,"308 Street, City-54, State-28",2048-07-26,In Transit,Amazon,False,East
AMA-381614,PID-1510,Watch,Accessories,1,126.93,2048-07-23,CUST-4628,Taylor,customer853@example.com,+91-8343781033,"216 Street, City-51, State-12",2048-07-27,Cancelled,Amazon,True,North
AMA-342108,PID-1168,Laptop,Electronics,3,769.67,2048-07-24,CUST-1408,Chris,customer183@example.com,+91-9243709409,"92 Street, City-62, State-26",2048-07-28,Cancelled,Amazon,True,East
AMA-494406,PID-8587,Headphones,Electronics,3,638.19,2048-07-25,CUST-5249,John,customer565@example.com,+91-8901827531,"457 Street, City-30, State-23",2048-07-29,Delivered,Amazon,True,East
AMA-233500,PID-5086,Phone,Fashion,5,948.78,2048-07-26,CUST-9730,Sam,customer313@example.com,+91-7564776060,"383 Street, City-91, State-26",2048-07-30,Cancelled,Amazon,True,East
AMA-174455,PID-1772,Watch,Electronics,1,221.5,2048-07-27,CUST-6281,Jane,customer747@example.com,+91-9832847713,"226 Street, City-7, State-19",2048-07-31,Cancelled,Amazon,False,North
AMA-551004,PID-4894,Watch,Books,10,470.14,2048-07-28,CUST-4494,John,customer79@example.com,+91-8382341966,"232 Street, City-15, State-15",2048-08-01,In Transit,Amazon,False,East
AMA-636349,PID-2151,Book,Accessories,2,149.19,2048-07-29,CUST-6373,Chris,customer399@example.com,+91-8733856225,"413 Street, City-40, State-30",2048-08-02,In Transit,Amazon,True,South
AMA-666954,PID-6049,Book,Fashion,5,989.59,2048-07-30,CUST-9579,Sam,customer962@example.com,+91-7813451347,"428 Street, City-99, State-24",2048-08-03,In Transit,Amazon,False,South
AMA-578751,PID-5693,Book,Fashion,7,873.95,2048-07-31,CUST-4838,Jane,customer82@example.com,+91-7472489127,"88 Street, City-64, State-16",2048-08-04,In Transit,Amazon,False,East
AMA-817103,PID-3620,Laptop,Books,3,860.14,2048-08-01,CUST-9857,Sam,customer846@example.com,+91-8166192576,"116 Street, City-3, State-13",2048-08-05,In Transit,Amazon,False,East
AMA-819953,PID-5341,Laptop,Books,2,306.55,2048-08-02,CUST-5202,Jane,customer307@example.com,+91-9160672826,"414 Street, City-33, State-3",2048-08-06,Delivered,Amazon,False,West
AMA-633327,PID-9518,Book,Accessories,8,667.1,2048-08-03,CUST-1540,Alex,customer976@example.com,+91-7763818823,"91 Street, City-37, State-27",2048-08-07,Cancelled,Amazon,False,West
AMA-615308,PID-4303,Phone,Electronics,6,721.19,2048-08-04,CUST-2341,Chris,customer467@example.com,+91-8573651992,"100 Street, City-64, State-8",2048-08-08,Cancelled,Amazon,True,South
AMA-275766,PID-9548,Book,Accessories,10,771.76,2048-08-05,CUST-5465,John,customer459@example.com,+91-9098529067,"328 Street, City-49, State-16",2048-08-09,In Transit,Amazon,False,South
AMA-637767,PID-5530,Laptop,Accessories,4,944.21,2048-08-06,CUST-5426,Jane,customer481@example.com,+91-9309331876,"17 Street, City-34, State-30",2048-08-10,In Transit,Amazon,False,South
AMA-580017,PID-3496,Phone,Accessories,8,777.14,2048-08-07,CUST-2840,Chris,customer77@example.com,+91-7623282668,"445 Street, City-44, State-5",2048-08-11,In Transit,Amazon,False,West
AMA-156801,PID-4132,Watch,Fashion,6,919.77,2048-08-08,CUST-6110,Alex,customer903@example.com,+91-7329983064,"286 Street, City-70, State-11",2048-08-12,Cancelled,Amazon,False,South
AMA-714371,PID-1789,Laptop,Accessories,5,843.47,2048-08-09,CUST-5927,Chris,customer227@example.com,+91-9502870164,"278 Street, City-86, State-14",2048-08-13,Delivered,Amazon,False,West
AMA-537339,PID-3814,Laptop,Electronics,4,394.18,2048-08-10,CUST-9726,Jane,customer353@example.com,+91-9025724853,"400 Street, City-79, State-7",2048-08-14,Delivered,Amazon,False,South
AMA-580329,PID-4527,Laptop,Accessories,10,732.46,2048-08-11,CUST-4182,John,customer416@example.com,+91-9308919085,"13 Street, City-18, State-22",2048-08-15,Delivered,Amazon,True,East
AMA-283390,PID-5838,Headphones,Fashion,5,129.87,2048-08-12,CUST-1155,Jane,customer871@example.com,+91-7924854159,"399 Street, City-64, State-9",2048-08-16,In Transit,Amazon,False,North
